"chromosome","position","id"
15,77716087,"rs4073356"
15,77777501,"rs11072672"
15,77783212,"rs12915515"
15,77909715,"rs12916128"
15,77916225,"rs76070579"
15,77923545,"rs11638912"
15,77977417,"rs71402931"
15,77979821,"rs28565879"
15,77985259,"rs11630564"
15,78137819,"rs1079396"
15,78210859,"rs11072742"
15,78253164,"rs12905862"
15,78339016,"rs3813573"
15,78416987,"rs11631453"
15,78431068,"rs2656058"
15,78467944,"rs61299530"
15,78493459,"rs72738743"
15,78580492,"rs10709956"
15,78584162,"rs692780"
15,78662036,"rs12899135"
15,78668186,"rs6495314"
15,78675925,"rs11857532"
15,78729098,"rs4886582"
15,78751458,"rs12910831"
15,78759110,"rs7177143"
15,78768088,"rs111276676"
15,78779041,"rs1077190"
15,78782892,"rs28580559"
15,78862395,"rs11630014"
15,78872152,"rs62011056"
15,78896211,"rs10444811"
15,79023762,"rs12442230"
15,79050024,"rs72732662"
15,79055593,"rs62011241"
15,79061817,"rs4778628"
15,79066944,"rs62011249"
15,79151644,"rs7181191"
15,79217132,"rs1879649"
15,79336757,"rs16970867"
15,79471713,"rs3750005"
15,79731735,"rs145447126"
15,79750792,"rs140278700"
15,79762548,"rs401380"
15,79840236,"rs201797478"
15,79853450,"rs200871157"
15,79937825,"rs2586168"
15,79965404,"rs8033923"
15,79980475,"rs7169403"
15,80005619,"rs150558592"
15,80123599,"rs1522635"
15,80284897,"rs145328222"
15,80286288,"rs8026960"
15,80294058,"rs11072896"
15,80297855,"rs12594390"
15,80329140,"rs12594009"
15,80347462,"rs12439197"
15,80446236,"rs1979027"
15,80454886,"rs4778595"
15,80542178,"rs7169055"
15,80590630,"rs77657639"
15,80606917,"rs56234874"
15,80621809,"rs34333925"
15,80717624,"rs28672289"
15,80736212,"rs11638968"
15,80737790,"rs62008995"
15,80787838,"rs4778855"
15,80817120,"rs16972411"
15,80874140,"rs7174325"
15,80986543,"rs7174565"
15,81018796,"rs73489795"
15,81031501,"rs62035116"
15,81062964,"rs112231952"
15,81069700,"rs62036581"
15,81125468,"rs2663914"
15,81138803,"rs11072989"
15,81238616,"rs145004737"
15,81288832,"rs201839614"
15,81578287,"rs77533007"
15,81585809,"rs200431690"
15,81675059,"rs74599083"
15,81683358,"rs12898843"
15,81756478,"rs8039729"
15,81809041,"rs6495616"
15,81870720,"rs12911874"
15,81927675,"rs28574615"
15,82004786,"rs1010511"
15,82016731,"rs28652750"
15,82036416,"rs150742641"
15,82083129,"rs2665092"
15,82120067,"rs2665113"
15,82168703,"rs4267268"
15,82216765,"rs28752301"
15,82231016,"rs11073036"
15,82291823,"rs201164432"
15,82602572,"rs1259177"
15,82730220,"rs34125390"
15,82767932,"rs1107116"
15,82797005,"rs58229275"
15,82876672,"rs2621226"
15,82895835,"rs62011731"
15,82973031,"rs2046070"
15,83277912,"rs55878453"
15,83309967,"rs78511307"
15,83408336,"rs7179808"
15,83481232,"rs1844861"
15,83640821,"rs35188204"
15,83666582,"rs72761820"
15,83686016,"rs34310318"
15,83709686,"rs11858662"
15,83719173,"rs2562783"
15,83745660,"rs7165003"
15,83882078,"rs61371724"
15,83885364,"rs17158579"
15,84052266,"rs6603018"
15,84089666,"rs34751999"
15,84102496,"rs111645810"
15,84192201,"rs62028100"
15,84256909,"rs59332604"
15,84389376,"rs66855142"
15,84401780,"rs62029597"
15,84532634,"rs150968"
15,84597562,"rs7176527"
15,84656979,"rs17598603"
15,84723542,"rs35641144"
15,84841199,"rs7163882"
15,84880625,"rs12917054"
15,84887573,"rs76138273"
15,84901534,"rs66669942"
15,84930658,"rs112131391"
15,84939917,"rs2017046"
15,85020534,"rs188296"
15,85038157,"rs289386"
15,85079624,"rs1969101"
15,85101841,"rs34345801"
15,85121633,"rs146011292"
15,85178237,"rs2342124"
15,85355910,"rs900570"
15,85371691,"rs144132785"
15,85389789,"rs62024514"
15,85440125,"rs74024844"
15,85462841,"rs7167563"
15,85471795,"rs77799869"
15,85520170,"rs34250715"
15,85534172,"rs1351196"
15,85572668,"rs13379832"
15,85575978,"rs55892576"
15,85598421,"rs4843079"
15,85631779,"rs2061819"
15,85683929,"rs418776"
15,85687726,"rs11073492"
15,85703215,"rs17637411"
15,85798558,"rs34873869"
15,85806190,"rs11853220"
15,85826198,"rs7176093"
15,85842999,"rs62023043"
15,85849471,"rs12906458"
15,85868609,"rs111465306"
15,85930106,"rs11073605"
15,85983295,"rs16946902"
15,86008059,"rs3924195"
15,86009724,"rs1947057"
15,86111823,"rs34169309"
15,86116040,"rs62012432"
15,86148157,"rs2083978"
15,86236626,"rs1874525"
15,86282023,"rs8026683"
15,86305055,"rs12903704"
15,86436441,"rs2881369"
15,86451202,"rs147543913"
15,86492421,"rs62012350"
15,86608619,"rs2437799"
15,86653168,"rs149974875"
15,86707409,"rs35689513"
15,86710005,"rs11630953"
15,86760099,"rs28565518"
15,86771848,"rs12438353"
15,86783345,"rs12906045"
15,86791613,"rs12909433"
15,86895950,"rs11073682"
15,86969580,"rs1368623"
15,87018579,"rs2570113"
15,87058717,"rs2117083"
15,87382282,"rs116727304"
15,87456576,"rs2679065"
15,87538557,"rs9783682"
15,87583481,"rs10520664"
15,87682565,"rs4887196"
15,87751468,"rs11632756"
15,88020639,"rs999905"
15,88071301,"rs4887353"
15,88098042,"rs56051376"
15,88141223,"rs1991287"
15,88212767,"rs2349052"
15,88316422,"rs11073772"
15,88344431,"rs61436010"
15,88504952,"rs1030967"
15,88570218,"rs1348004"
15,88585000,"rs28773595"
15,88613490,"rs72763835"
15,88631942,"rs1047278"
15,88658315,"rs8042928"
15,88688432,"rs6496518"
15,88749588,"rs62025603"
15,88802715,"rs8028537"
15,88849170,"rs12904298"
15,88854873,"rs2351491"
15,88872770,"rs16942409"
15,88892853,"rs884727"
15,88980293,"rs112029004"
15,89012591,"rs72759036"
15,89022025,"rs1807214"
15,89052541,"rs200251774"
15,89061376,"rs56014240"
15,89074229,"rs444852"
15,89091182,"rs293377"
15,89144883,"rs8025377"
15,89184990,"rs2239290"
15,89284526,"rs7168723"
15,89398317,"rs59159977"
15,89408747,"rs150306"
15,89521061,"rs4244875"
15,89550248,"rs201235969"
15,89620953,"rs4932237"
15,89676436,"rs8179056"
15,89882440,"rs60906349"
15,89990573,"rs62020553"
15,90097680,"rs35474715"
15,90112056,"rs144309379"
15,90112913,"rs8028847"
15,90256573,"rs10083711"
15,90347806,"rs151311792"
15,90349995,"rs8026533"
15,90359363,"rs2601149"
15,90439690,"rs4932342"
15,90495586,"rs11073929"
15,90516815,"rs4031439"
15,90519668,"rs1973537"
15,90543251,"rs6416551"
15,90623131,"rs11630272"
15,90736175,"rs12907903"
15,90745124,"rs8034371"
15,90786864,"rs113381368"
15,90821368,"rs6416558"
15,90849025,"rs12185121"
15,90951018,"rs8024249"
15,90954284,"rs3743452"
15,90956582,"rs8041774"
15,90990065,"rs13329634"
15,91054044,"rs7162047"
15,91167978,"rs12905479"
15,91174362,"rs2012517"
15,91199438,"rs2285528"
15,91272987,"rs59009172"
15,91304312,"rs74994202"
15,91424849,"rs78039109"
15,91514863,"rs72754276"
15,91547102,"rs72756297"
15,91596948,"rs4632107"
15,91646030,"rs28567823"
15,91874331,"rs4932581"
15,92019844,"rs12905905"
15,92046953,"rs11632297"
15,92064972,"rs12443372"
15,92118830,"rs57288348"
15,92128025,"rs2190750"
15,92188225,"rs4778031"
15,92199897,"rs4778042"
15,92210167,"rs11074051"
15,92219570,"rs28599614"
15,92277000,"rs4777921"
15,92306131,"rs12595295"
15,92338475,"rs12324208"
15,92372471,"rs8031563"
15,92403095,"rs2035645"
15,92543332,"rs34315625"
15,92561130,"rs76380947"
15,92616197,"rs28497802"
15,92712736,"rs8039425"
15,92716137,"rs1004309"
15,92727891,"rs67971141"
15,92738412,"rs7164666"
15,92748864,"rs10710083"
15,92809615,"rs62023086"
15,92856773,"rs34501077"
15,92943390,"rs12915024"
15,92964800,"rs75594421"
15,92993435,"rs11074124"
15,93024297,"rs12905033"
15,93032149,"rs146732359"
15,93119827,"rs113769642"
15,93126608,"rs8041299"
15,93166707,"rs16947535"
15,93168073,"rs141100723"
15,93196915,"rs4555105"
15,93236167,"rs2388152"
15,93264232,"rs4777807"
15,93291731,"rs11635583"
15,93308726,"rs12914498"
15,93345674,"rs7161814"
15,93354611,"rs35249458"
15,93386500,"rs11854401"
15,93400937,"rs4777869"
15,93405765,"rs17542038"
15,93442391,"rs12900667"
15,93470183,"rs2388316"
15,93492387,"rs28377012"
15,93513872,"rs57153897"
15,93525573,"rs17652266"
15,93552579,"rs7168923"
15,93695216,"rs7497067"
15,93737394,"rs57192655"
15,93754922,"rs140752942"
15,93812130,"rs1935636"
15,94046584,"rs8041158"
15,94076891,"rs10775260"
15,94078289,"rs1479829"
15,94127951,"rs2017386"
15,94220442,"rs1378593"
15,94241376,"rs12899267"
15,94298190,"rs75426544"
15,94308918,"rs61449104"
15,94338239,"rs10543535"
15,94376093,"rs62016131"
15,94388188,"rs1991897"
15,94443606,"rs2255267"
15,94469841,"rs76724073"
15,94571416,"rs10520758"
15,94599224,"rs79828284"
15,94636611,"rs1035650"
15,94662273,"rs12912971"
15,94681988,"rs11635451"
15,94693185,"rs17632956"
15,94743820,"rs881913"
15,94769834,"rs12911255"
15,94778179,"rs899460"
15,94795892,"rs2388885"
15,94986060,"rs72760206"
15,95007039,"rs8036547"
15,95074749,"rs56293195"
15,95136909,"rs920902"
15,95141305,"rs7169494"
15,95147258,"rs186014"
15,95160919,"rs12101453"
15,95313468,"rs28565531"
15,95365952,"rs144043618"
15,95439849,"rs17568712"
15,95509116,"rs4984583"
15,95555663,"rs1469194"
15,95557693,"rs7183500"
15,95625540,"rs8029996"
15,95651339,"rs6496130"
15,95671864,"rs6650538"
15,95691620,"rs201697189"
15,95710013,"rs17506333"
15,95807270,"rs12440565"
15,95887404,"rs725213"
15,95946550,"rs16975858"
15,96014458,"rs1562809"
15,96080401,"rs11073460"
15,96149342,"rs55908306"
15,96253030,"rs2577002"
15,96364589,"rs12442674"
15,96411484,"rs12900624"
15,96434412,"rs28638458"
15,96489329,"rs8037670"
15,96644826,"rs2139952"
15,96654431,"rs35408685"
15,96696116,"rs11853327"
15,96706471,"rs12443122"
15,96734259,"rs2715795"
15,96791428,"rs8024202"
15,96876554,"rs150334424"
15,96899434,"rs11073506"
15,97019671,"rs1828770"
15,97028244,"rs234535"
15,97041639,"rs12442098"
15,97180768,"rs10634926"
15,97221027,"rs4965157"
15,97254499,"rs2124648"
15,97336029,"rs62025227"
15,97503559,"rs1392675"
15,97528815,"rs4965203"
15,97623323,"rs8039196"
15,97628462,"rs28505653"
15,97683215,"rs79673853"
15,97702601,"rs931892"
15,97803923,"rs906311"
15,97814894,"rs200022406"
15,97818115,"rs7172855"
15,97827434,"rs28399024"
15,97828542,"rs9806140"
15,97897024,"rs6496263"
15,97909418,"rs67488334"
15,97971818,"rs3169159"
15,97976714,"rs28645929"
15,97999019,"rs66733517"
15,98000618,"rs80088973"
15,98068756,"rs28728168"
15,98093605,"rs139776752"
15,98104220,"rs111412942"
15,98105845,"rs12439514"
15,98129066,"rs11632905"
15,98167593,"rs9920898"
15,98172251,"rs7167540"
15,98256890,"rs201122961"
15,98270686,"rs74031843"
15,98285037,"rs190942291"
15,98305893,"rs4965342"
15,98339827,"rs28529728"
15,98352088,"rs62022446"
15,98365617,"rs7182684"
15,98402225,"rs12443129"
15,98447170,"rs35213300"
15,98458916,"rs11632446"
15,98573568,"rs78012074"
15,98633245,"rs9672164"
15,98659645,"rs8028620"
15,98741048,"rs45599633"
15,98774187,"rs11857362"
15,98777616,"rs57450046"
15,98908103,"rs1980269"
15,98924930,"rs45509394"
15,98933419,"rs2715448"
15,98956844,"rs3743253"
15,99002614,"rs72754828"
15,99051290,"rs2593027"
15,99073055,"rs1703792"
15,99074581,"rs11856622"
15,99110708,"rs73476358"
15,99117408,"rs8032817"
15,99137939,"rs260089"
15,99141309,"rs260117"
15,99169352,"rs78346972"
15,99176873,"rs12440982"
15,99186696,"rs2623197"
15,99251393,"rs12911021"
15,99295335,"rs34569062"
15,99412960,"rs11247091"
15,99413583,"rs11857097"
15,99444755,"rs8042934"
15,99453323,"rs6598251"
15,99461823,"rs8039304"
15,99484492,"rs874009"
15,99560042,"rs7165899"
15,99630492,"rs35285959"
15,99734220,"rs147640478"
15,99750540,"rs56163661"
15,99803555,"rs80273863"
15,99809493,"rs11854556"
15,99961162,"rs72768020"
15,99973972,"rs2581346"
15,100063813,"rs77341156"
15,100066911,"rs12910953"
15,100067734,"rs36114047"
15,100086300,"rs147975929"
15,100105756,"rs34476939"
15,100127776,"rs59156413"
15,100143274,"rs34071895"
15,100146830,"rs28817610"
15,100209104,"rs5026356"
15,100306100,"rs10902569"
15,100460737,"rs989304"
15,100462532,"rs1503474"
15,100467805,"rs10693037"
15,100511540,"rs55662667"
15,100532951,"rs11247219"
15,100572799,"rs4965317"
15,100607520,"rs1873958"
15,100632654,"rs34589364"
15,100659430,"rs11300846"
15,100689578,"rs1689954"
15,100696431,"rs28562594"
15,100930519,"rs12593923"
15,101017585,"rs963332"
15,101029751,"rs4965762"
15,101050832,"rs4965361"
15,101134114,"rs4965792"
15,101156045,"rs8042846"
15,101203719,"rs35086434"
15,101205907,"rs11857988"
15,101255884,"rs55957523"
15,101269640,"rs28665388"
15,101309683,"rs4965377"
15,101384734,"rs8032885"
15,101390776,"rs1542808"
15,101490551,"rs71409335"
15,101503981,"rs7179309"
15,101505373,"rs8033723"
15,101625599,"rs9920596"
15,101784252,"rs375606"
15,101852478,"rs62030381"
15,101857113,"rs13329121"
15,101923204,"rs145297176"
16,84745,"rs2858050"
16,138335,"rs2857995"
16,163688,"rs189775676"
16,286395,"rs400037"
16,304286,"rs62032881"
16,430920,"rs11859979"
16,438318,"rs7190405"
16,459462,"rs7199213"
16,510098,"rs139709823"
16,546441,"rs743967"
16,582727,"rs3743902"
16,583842,"rs8675"
16,595967,"rs4144003"
16,662153,"rs11248943"
16,674083,"rs1045763"
16,717429,"rs10682"
16,742033,"rs4984689"
16,790013,"rs4984926"
16,823586,"rs59554570"
16,830625,"rs681428"
16,892311,"rs9941318"
16,913827,"rs60650782"
16,954060,"rs2729574"
16,956327,"rs8045859"
16,1012887,"rs395960"
16,1086676,"rs57125249"
16,1097707,"rs197070"
16,1125782,"rs28515619"
16,1195292,"rs35250176"
16,1215620,"rs2753322"
16,1218484,"rs2738891"
16,1278435,"rs113679925"
16,1316434,"rs4017713"
16,1348072,"rs200526630"
16,1441912,"rs142925594"
16,1442305,"rs35956274"
16,1474259,"rs28550432"
16,1482461,"rs13336428"
16,1491173,"rs2667677"
16,1524250,"rs2235639"
16,1546257,"rs2294622"
16,1604317,"rs75276217"
16,1607010,"rs7192480"
16,1608054,"rs763152"
16,1614929,"rs7201813"
16,1749405,"rs4786518"
16,1759637,"rs72761171"
16,1764389,"rs2294618"
16,1780619,"rs1178435"
16,1785391,"rs2575352"
16,1789021,"rs1065663"
16,1792207,"rs3751893"
16,1794224,"rs2745205"
16,1798982,"rs2575345"
16,1804934,"rs2745195"
16,1806080,"rs142797272"
16,1806559,"rs145338194"
16,1807707,"rs2473469"
16,1808392,"rs1657107"
16,1809480,"rs1629534"
16,1810194,"rs7186249"
16,1810803,"rs8046750"
16,1811984,"rs9935687"
16,1812168,"rs9928566"
16,1813518,"rs2575357"
16,1816100,"rs62038378"
16,1817736,"rs150490265"
16,1818551,"rs60385764"
16,1819604,"rs2076455"
16,1820639,"rs2268674"
16,1822477,"rs238679"
16,1824144,"rs3760040"
16,1825190,"rs1657152"
16,1826990,"rs28364708"
16,1828065,"rs1143034"
16,1829958,"rs11644748"
16,1831143,"rs8044343"
16,1831554,"rs34392705"
16,1832328,"rs11641513"
16,1832761,"rs140254902"
16,1835286,"rs12325082"
16,1836231,"rs9652776"
16,1837572,"rs11643835"
16,1839643,"rs3813760"
16,1842605,"rs112311350"
16,1842970,"rs141551352"
16,1845028,"rs4598914"
16,1845980,"rs62038431"
16,1846938,"rs62038440"
16,1848043,"rs57530073"
16,1849190,"rs138033584"
16,1850033,"rs2575359"
16,1852576,"rs2492884"
16,1854320,"rs1742423"
16,1854638,"rs1657118"
16,1855229,"rs5006374"
16,1856231,"rs9746488"
16,1857300,"rs1742432"
16,1858216,"rs410465"
16,1858666,"rs449530"
16,1859725,"rs388627"
16,1860371,"rs433268"
16,1861583,"rs366223"
16,1862683,"rs1657127"
16,1862993,"rs2492879"
16,1864524,"rs2475043"
16,1864887,"rs2492881"
16,1865581,"rs391543"
16,1866730,"rs150843657"
16,1867504,"rs368188"
16,1868123,"rs1742446"
16,1868857,"rs4451947"
16,1869663,"rs2437747"
16,1870120,"rs2575335"
16,1871282,"rs12926045"
16,1871420,"rs12924741"
16,1872310,"rs2369275"
16,1873062,"rs6600179"
16,1873933,"rs2815297"
16,1874763,"rs6600180"
16,1883987,"rs3952970"
16,1892929,"rs1657100"
16,1895185,"rs2974857"
16,1897411,"rs2982447"
16,1898338,"rs2974860"
16,1899224,"rs2917517"
16,1901135,"rs2906903"
16,1902367,"rs1632124"
16,1904506,"rs2982433"
16,1911549,"rs1657139"
16,1913083,"rs7203361"
16,1916400,"rs8059871"
16,1919081,"rs740466"
16,1921599,"rs1742401"
16,1923514,"rs344364"
16,1926150,"rs344366"
16,1926998,"rs344369"
16,1928485,"rs2575358"
16,1929366,"rs58530366"
16,1958531,"rs11642940"
16,1974353,"rs3743850"
16,2195283,"rs258291"
16,2209189,"rs3160"
16,2263772,"rs12444273"
16,2383272,"rs77377282"
16,2409932,"rs4293385"
16,2428185,"rs4578647"
16,2595963,"rs1005273"
16,2672528,"rs36087603"
16,2830612,"rs2190809"
16,2880342,"rs12444442"
16,2884142,"rs55723250"
16,2903189,"rs201064496"
16,2907107,"rs8063347"
16,2960443,"rs4786361"
16,3061157,"rs12597990"
16,3093685,"rs200409529"
16,3102231,"rs731045"
16,3144975,"rs2238383"
16,3183736,"rs172787"
16,3213637,"rs56072204"
16,3228536,"rs11865938"
16,3353989,"rs201965350"
16,3414675,"rs250543"
16,3606480,"rs8061528"
16,3617250,"rs35275535"
16,3697524,"rs113843744"
16,3952420,"rs7195505"
16,3978143,"rs2531989"
16,3982579,"rs2041247"
16,4104534,"rs446395"
16,4105536,"rs7198128"
16,4145079,"rs181045959"
16,4195907,"rs11865087"
16,4197177,"rs11076824"
16,4203129,"rs35383355"
16,4381200,"rs758044"
16,4616071,"rs841192"
16,4697134,"rs841215"
16,4736991,"rs859313"
16,4795530,"rs1982514"
16,4851883,"rs62036118"
16,4885634,"rs2075639"
16,4949534,"rs9635549"
16,4968544,"rs62036176"
16,4988408,"rs2972261"
16,4995625,"rs67687314"
16,5125184,"rs8061949"
16,5135644,"rs9938851"
16,5154681,"rs1827205"
16,5230557,"rs7200921"
16,5269576,"rs112505726"
16,5273007,"rs8047163"
16,5280012,"rs9935301"
16,5309513,"rs8043784"
16,5405668,"rs34499282"
16,5474891,"rs11646108"
16,5485440,"rs35980732"
16,5537406,"rs8059013"
16,5576957,"rs79395869"
16,5739200,"rs11076957"
16,5905517,"rs4786788"
16,5914510,"rs12928074"
16,5999800,"rs9302814"
16,6032379,"rs5815277"
16,6076372,"rs4447432"
16,6087578,"rs200017299"
16,6105798,"rs67927317"
16,6106946,"rs34538327"
16,6111792,"rs17802299"
16,6115124,"rs9927421"
16,6122771,"rs4786084"
16,6205808,"rs34013170"
16,6216043,"rs12932511"
16,6222839,"rs7499165"
16,6264933,"rs7188257"
16,6311949,"rs8060928"
16,6327497,"rs1420029"
16,6338709,"rs74005094"
16,6343260,"rs35680861"
16,6417983,"rs149327177"
16,6422510,"rs12932535"
16,6428896,"rs1860563"
16,6459751,"rs6500785"
16,6477346,"rs7498702"
16,6486627,"rs142194554"
16,6494127,"rs7200664"
16,6515508,"rs8050684"
16,6579276,"rs11649272"
16,6582828,"rs2345604"
16,6746370,"rs9923717"
16,6747379,"rs77273502"
16,6749468,"rs11643107"
16,6754239,"rs11863442"
16,6772165,"rs62016077"
16,6781942,"rs67619419"
16,6785412,"rs6500834"
16,6788113,"rs7187007"
16,6811485,"rs7185957"
16,6821734,"rs62017674"
16,6830907,"rs35440531"
16,6848655,"rs8053058"
16,6862679,"rs11645748"
16,6866198,"rs67712146"
16,6867499,"rs59438558"
16,6871283,"rs1492371"
16,6876432,"rs34279226"
16,6893827,"rs34932937"
16,6908174,"rs9939267"
16,6925370,"rs8052761"
16,6984428,"rs78568934"
16,6988566,"rs2346240"
16,6999224,"rs200620958"
16,7029219,"rs201845448"
16,7068643,"rs2346259"
16,7119991,"rs72763561"
16,7138544,"rs8052094"
16,7151840,"rs1824826"
16,7156323,"rs10445043"
16,7182270,"rs8045774"
16,7217902,"rs199771736"
16,7249364,"rs4474705"
16,7265958,"rs201372502"
16,7272758,"rs4538031"
16,7307884,"rs17143400"
16,7313856,"rs4411517"
16,7317238,"rs12918524"
16,7349866,"rs76256789"
16,7385762,"rs72771116"
16,7407397,"rs12709200"
16,7412595,"rs6500958"
16,7434478,"rs11644614"
16,7454087,"rs9924934"
16,7455886,"rs11649628"
16,7496852,"rs12448059"
16,7507735,"rs12600099"
16,7542560,"rs8053432"
16,7566759,"rs12922392"
16,7573633,"rs3826217"
16,7640068,"rs11648047"
16,7668273,"rs9939952"
16,7670324,"rs3785211"
16,7733526,"rs9924870"
16,7760868,"rs2967551"
16,7802774,"rs12920175"
16,7814714,"rs9940660"
16,7860950,"rs12599159"
16,7907011,"rs7188544"
16,7919580,"rs7195589"
16,7926429,"rs11641589"
16,7936500,"rs8059107"
16,7941862,"rs12931427"
16,7950371,"rs73488428"
16,7989088,"rs17670473"
16,7992837,"rs4787106"
16,7998427,"rs73504504"
16,8021355,"rs7204588"
16,8039434,"rs17672590"
16,8075418,"rs13338561"
16,8114134,"rs4787130"
16,8119954,"rs11077264"
16,8130403,"rs9930672"
16,8161694,"rs2012890"
16,8169128,"rs997097"
16,8194536,"rs6501084"
16,8196472,"rs17145400"
16,8243994,"rs2885087"
16,8259179,"rs8053172"
16,8305612,"rs35941216"
16,8324630,"rs40643"
16,8397080,"rs9928143"
16,8398883,"rs7499031"
16,8430469,"rs7199826"
16,8482852,"rs9929612"
16,8562005,"rs7405153"
16,8575909,"rs62018865"
16,8578096,"rs10852705"
16,8598970,"rs77101978"
16,8614525,"rs9939360"
16,8624049,"rs62019679"
16,8661159,"rs34813163"
16,8661341,"rs36024066"
16,8664222,"rs11075277"
16,8739010,"rs74008029"
16,8756789,"rs12102631"
16,8785548,"rs62031113"
16,8854615,"rs2447924"
16,9039270,"rs11866870"
16,9046082,"rs111602146"
16,9120713,"rs140516959"
16,9124412,"rs9929699"
16,9132052,"rs140109244"
16,9151946,"rs11645294"
16,9173797,"rs1876951"
16,9203318,"rs33940231"
16,9210034,"rs1962145"
16,9248980,"rs12149224"
16,9294064,"rs56873596"
16,9309998,"rs522171"
16,9404392,"rs201523737"
16,9466110,"rs9928001"
16,9474399,"rs7185210"
16,9488208,"rs11075362"
16,9568003,"rs16965604"
16,9601945,"rs2315010"
16,9603959,"rs13332316"
16,9613586,"rs12919967"
16,9636969,"rs722875"
16,9690945,"rs2080270"
16,9702486,"rs7196544"
